ID,Type,Module,Topic,Difficulty,DifficultyValue,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer,CurriculumMapID,CourseCode,Subtopic,Discrimination,Guessing,Active,ExposureCount,AttemptCount,CorrectCount,AverageTimeSeconds,Explanation,LearningOutcome
1807,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,Which of the following can be the cause of low head pressure,Too much or too cold condensing water,Leaky discharge valves,Insufficient charge of refrigerant,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Any of the above. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1808,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,"If thermostatic expansion valve did not appear to be functioning properly, the cause could be",Foreign matter in the valve,Ruptured control bulb tubing,Moisture in the system,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Any of the above. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1810,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,Which of the following would not be cause for a refrigerating system to short cycle on hp cutout?,Discharge valve leaking,Pressure cut out set incorrectly,System overcharged with refrigerant,Insufficient cooling water,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Discharge valve leaking. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1811,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Excessive head pressure is caused by,Air or noncondensable gas in the system,Dirty condenser tubes,Insufficient cooling water to condenser,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Any of the above. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1813,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,Where is solenoid coil installed?,Vertically above the valve,Horizontally above the valve,Vertically below the valve,Horizontally below the valve,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Vertically above the valve. This item checks the accepted term, value, or principle used in Instrumentation and Controls / Industrial Instrumentation and Control.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1818,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,Which do you think is the cause of a hot suction line of a refrigerating compressor?,Lack of refrigerant,Insufficient condensing cooling water,Excess refrigeration,B or c,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Lack of refrigerant. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1824,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,The solenoid valve controls which of the following?,Pressure in the evaporator coils,Amount of refrigerant entering the evaporator,Flow of refrigerant to the expansion valve,Amount of circulating water to the condenser,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Flow of refrigerant to the expansion valve. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1825,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,Closing the solenoid valve will stop the compressor through the ___________.,Low water-pressure cutout switch,Bypass relief valve,Low-pressure cutout switch,High-pressure cutout switch,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Low-pressure cutout switch. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1827,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,What is the cause of liquid “slugging”?,Liquid in the compressor clearance space,Excessive liquid refrigerant in the receiver,The presence of liquid in the condenser causing excessive noise,The pounding of liquid refrigerant in the suction line at a point of restriction,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Liquid in the compressor clearance space. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1833,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,"If the epansion valve capillary tube is pinched, which of the following must be replaced?",Tube,Diaphragm,Bulb,All of the above(called the power element unit),D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is All of the above(called the power element unit). This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1841,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,What is the use of the suction pressure regulating valve?,Cuts in compressor,Maintains the back pressure in the evaporator coils,Cuts out the compressor,Controls the expansion valve,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Maintains the back pressure in the evaporator coils. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1843,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,The temperature bulb of the solenoid valve is attached to the ___________.,Icebox coil,Wall of the icebox,Evaporator coil inlet,Evaporator coil outlet,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Wall of the icebox. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1845,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,The cooling water regulator is automatically actuated by which of the following?,The discharge pressure of the refrigerant,The temperature of the refrigerant,An electric relay,A thermo relay,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is The discharge pressure of the refrigerant. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1849,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,"If there were a 15 F to 20 F temperature differential between the temperature corresponding to the pressure at the compressor discharge and the temperature at the condenser outlet, it would probably indicate the need for __________.",More refrigerant,Purging the system,More circulating water,Less circulating,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Purging the system. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1851,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,"If the compressor discharge becomes frosted, the probable cause would be_______.",Refrigerant flooding back,Expansion valve improperly set,Too much cooling water,Insufficient cooling water,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Refrigerant flooding back. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1852,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,The low-pressure control switch:,Is a safety device,Actuates the cooling water,Cuts out the compressor to maintain proper flow,Regulates the King Valve,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Cuts out the compressor to maintain proper flow. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1853,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,Which of the following is an indications of faulty Freon Compressor valves?,Compressor runs continuously,Low head pressure – high suction pressure,Gradual or sudden decrease in capacity,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Any of the above. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
